conceptid,Value,ValueType,Provider
Eligibility Type:850,124,eligCtpValue,GCI
Eligibility Type:1299,124,eligCtpValue,GCI
Eligibility Type:1345,124,eligCtpValue,GCI
Eligibility Type:1591,124,eligCtpValue,GCI
Eligibility Type:1613,124,eligCtpValue,GCI
Eligibility Type:850,125,eligCtpValue,GCI
Eligibility Type:1299,125,eligCtpValue,GCI
Eligibility Type:1345,125,eligCtpValue,GCI
Eligibility Type:1591,125,eligCtpValue,GCI
Eligibility Type:1613,125,eligCtpValue,GCI
Eligibility Type:850,126,eligCtpValue,GCI
Eligibility Type:1299,126,eligCtpValue,GCI
Eligibility Type:1345,126,eligCtpValue,GCI
Eligibility Type:1591,126,eligCtpValue,GCI
Eligibility Type:1613,126,eligCtpValue,GCI
Eligibility Type:850,127,eligCtpValue,GCI
Eligibility Type:1299,127,eligCtpValue,GCI
Eligibility Type:1345,127,eligCtpValue,GCI
Eligibility Type:1591,127,eligCtpValue,GCI
Eligibility Type:1613,127,eligCtpValue,GCI
Eligibility Type:735,128,eligCtpValue,GCI
Eligibility Type:884,128,eligCtpValue,GCI
Eligibility Type:1299,128,eligCtpValue,GCI
Eligibility Type:1345,128,eligCtpValue,GCI
Eligibility Type:1591,128,eligCtpValue,GCI
Eligibility Type:1613,128,eligCtpValue,GCI
Eligibility Type:735,129,eligCtpValue,GCI
Eligibility Type:884,129,eligCtpValue,GCI
Eligibility Type:1299,129,eligCtpValue,GCI
Eligibility Type:1345,129,eligCtpValue,GCI
Eligibility Type:1591,129,eligCtpValue,GCI
Eligibility Type:1613,129,eligCtpValue,GCI
Eligibility Type:735,130,eligCtpValue,GCI
Eligibility Type:884,130,eligCtpValue,GCI
Eligibility Type:1299,130,eligCtpValue,GCI
Eligibility Type:1345,130,eligCtpValue,GCI
Eligibility Type:1591,130,eligCtpValue,GCI
Eligibility Type:1613,130,eligCtpValue,GCI
Eligibility Type:735,131,eligCtpValue,GCI
Eligibility Type:884,131,eligCtpValue,GCI
Eligibility Type:1299,131,eligCtpValue,GCI
Eligibility Type:1345,131,eligCtpValue,GCI
Eligibility Type:1591,131,eligCtpValue,GCI
Eligibility Type:1613,131,eligCtpValue,GCI
Eligibility Type:851,132,eligCtpValue,GCI
Eligibility Type:1299,132,eligCtpValue,GCI
Eligibility Type:1345,132,eligCtpValue,GCI
Eligibility Type:1592,132,eligCtpValue,GCI
Eligibility Type:1613,132,eligCtpValue,GCI
Eligibility Type:851,133,eligCtpValue,GCI
Eligibility Type:1299,133,eligCtpValue,GCI
Eligibility Type:1345,133,eligCtpValue,GCI
Eligibility Type:1592,133,eligCtpValue,GCI
Eligibility Type:1613,133,eligCtpValue,GCI
Eligibility Type:851,134,eligCtpValue,GCI
Eligibility Type:1299,134,eligCtpValue,GCI
Eligibility Type:1345,134,eligCtpValue,GCI
Eligibility Type:1592,134,eligCtpValue,GCI
Eligibility Type:1613,134,eligCtpValue,GCI
Eligibility Type:851,135,eligCtpValue,GCI
Eligibility Type:1299,135,eligCtpValue,GCI
Eligibility Type:1345,135,eligCtpValue,GCI
Eligibility Type:1592,135,eligCtpValue,GCI
Eligibility Type:1613,135,eligCtpValue,GCI
Eligibility Type:736,136,eligCtpValue,GCI
Eligibility Type:885,136,eligCtpValue,GCI
Eligibility Type:1299,136,eligCtpValue,GCI
Eligibility Type:1345,136,eligCtpValue,GCI
Eligibility Type:1592,136,eligCtpValue,GCI
Eligibility Type:1613,136,eligCtpValue,GCI
Eligibility Type:736,137,eligCtpValue,GCI
Eligibility Type:885,137,eligCtpValue,GCI
Eligibility Type:1299,137,eligCtpValue,GCI
Eligibility Type:1345,137,eligCtpValue,GCI
Eligibility Type:1592,137,eligCtpValue,GCI
Eligibility Type:1613,137,eligCtpValue,GCI
Eligibility Type:736,138,eligCtpValue,GCI
Eligibility Type:885,138,eligCtpValue,GCI
Eligibility Type:1299,138,eligCtpValue,GCI
Eligibility Type:1345,138,eligCtpValue,GCI
Eligibility Type:1592,138,eligCtpValue,GCI
Eligibility Type:1613,138,eligCtpValue,GCI
Eligibility Type:736,139,eligCtpValue,GCI
Eligibility Type:885,139,eligCtpValue,GCI
Eligibility Type:1299,139,eligCtpValue,GCI
Eligibility Type:1345,139,eligCtpValue,GCI
Eligibility Type:1592,139,eligCtpValue,GCI
Eligibility Type:1613,139,eligCtpValue,GCI
Eligibility Type:852,140,eligCtpValue,GCI
Eligibility Type:1299,140,eligCtpValue,GCI
Eligibility Type:1345,140,eligCtpValue,GCI
Eligibility Type:1593,140,eligCtpValue,GCI
Eligibility Type:1613,140,eligCtpValue,GCI
Eligibility Type:852,141,eligCtpValue,GCI
Eligibility Type:1299,141,eligCtpValue,GCI
Eligibility Type:1345,141,eligCtpValue,GCI
Eligibility Type:1593,141,eligCtpValue,GCI
Eligibility Type:1613,141,eligCtpValue,GCI
Eligibility Type:852,142,eligCtpValue,GCI
Eligibility Type:1299,142,eligCtpValue,GCI
Eligibility Type:1345,142,eligCtpValue,GCI
Eligibility Type:1593,142,eligCtpValue,GCI
Eligibility Type:1613,142,eligCtpValue,GCI
Eligibility Type:852,143,eligCtpValue,GCI
Eligibility Type:1299,143,eligCtpValue,GCI
Eligibility Type:1345,143,eligCtpValue,GCI
Eligibility Type:1593,143,eligCtpValue,GCI
Eligibility Type:1613,143,eligCtpValue,GCI
Eligibility Type:737,144,eligCtpValue,GCI
Eligibility Type:886,144,eligCtpValue,GCI
Eligibility Type:1299,144,eligCtpValue,GCI
Eligibility Type:1345,144,eligCtpValue,GCI
Eligibility Type:1593,144,eligCtpValue,GCI
Eligibility Type:1613,144,eligCtpValue,GCI
Eligibility Type:737,145,eligCtpValue,GCI
Eligibility Type:886,145,eligCtpValue,GCI
Eligibility Type:1299,145,eligCtpValue,GCI
Eligibility Type:1345,145,eligCtpValue,GCI
Eligibility Type:1593,145,eligCtpValue,GCI
Eligibility Type:1613,145,eligCtpValue,GCI
Eligibility Type:737,146,eligCtpValue,GCI
Eligibility Type:886,146,eligCtpValue,GCI
Eligibility Type:1299,146,eligCtpValue,GCI
Eligibility Type:1345,146,eligCtpValue,GCI
Eligibility Type:1593,146,eligCtpValue,GCI
Eligibility Type:1613,146,eligCtpValue,GCI
Eligibility Type:737,147,eligCtpValue,GCI
Eligibility Type:886,147,eligCtpValue,GCI
Eligibility Type:1299,147,eligCtpValue,GCI
Eligibility Type:1345,147,eligCtpValue,GCI
Eligibility Type:1593,147,eligCtpValue,GCI
Eligibility Type:1613,147,eligCtpValue,GCI
Eligibility Type:853,148,eligCtpValue,GCI
Eligibility Type:1299,148,eligCtpValue,GCI
Eligibility Type:1345,148,eligCtpValue,GCI
Eligibility Type:1594,148,eligCtpValue,GCI
Eligibility Type:1613,148,eligCtpValue,GCI
Eligibility Type:853,149,eligCtpValue,GCI
Eligibility Type:1299,149,eligCtpValue,GCI
Eligibility Type:1345,149,eligCtpValue,GCI
Eligibility Type:1594,149,eligCtpValue,GCI
Eligibility Type:1613,149,eligCtpValue,GCI
Eligibility Type:853,150,eligCtpValue,GCI
Eligibility Type:1299,150,eligCtpValue,GCI
Eligibility Type:1345,150,eligCtpValue,GCI
Eligibility Type:1594,150,eligCtpValue,GCI
Eligibility Type:1613,150,eligCtpValue,GCI
Eligibility Type:853,151,eligCtpValue,GCI
Eligibility Type:1299,151,eligCtpValue,GCI
Eligibility Type:1345,151,eligCtpValue,GCI
Eligibility Type:1594,151,eligCtpValue,GCI
Eligibility Type:1613,151,eligCtpValue,GCI
Eligibility Type:738,152,eligCtpValue,GCI
Eligibility Type:887,152,eligCtpValue,GCI
Eligibility Type:1299,152,eligCtpValue,GCI
Eligibility Type:1345,152,eligCtpValue,GCI
Eligibility Type:1594,152,eligCtpValue,GCI
Eligibility Type:1613,152,eligCtpValue,GCI
Eligibility Type:738,153,eligCtpValue,GCI
Eligibility Type:887,153,eligCtpValue,GCI
Eligibility Type:1299,153,eligCtpValue,GCI
Eligibility Type:1345,153,eligCtpValue,GCI
Eligibility Type:1594,153,eligCtpValue,GCI
Eligibility Type:1613,153,eligCtpValue,GCI
Eligibility Type:738,154,eligCtpValue,GCI
Eligibility Type:887,154,eligCtpValue,GCI
Eligibility Type:1299,154,eligCtpValue,GCI
Eligibility Type:1345,154,eligCtpValue,GCI
Eligibility Type:1594,154,eligCtpValue,GCI
Eligibility Type:1613,154,eligCtpValue,GCI
Eligibility Type:738,155,eligCtpValue,GCI
Eligibility Type:887,155,eligCtpValue,GCI
Eligibility Type:1299,155,eligCtpValue,GCI
Eligibility Type:1345,155,eligCtpValue,GCI
Eligibility Type:1594,155,eligCtpValue,GCI
Eligibility Type:1613,155,eligCtpValue,GCI
Eligibility Type:782,156,eligCtpValue,GCI
Eligibility Type:912,156,eligCtpValue,GCI
Eligibility Type:1299,156,eligCtpValue,GCI
Eligibility Type:1345,156,eligCtpValue,GCI
Eligibility Type:1613,156,eligCtpValue,GCI
Eligibility Type:2055,156,eligCtpValue,GCI
Eligibility Type:2079,156,eligCtpValue,GCI
Eligibility Type:824,157,eligCtpValue,GCI
Eligibility Type:921,157,eligCtpValue,GCI
Eligibility Type:1299,157,eligCtpValue,GCI
Eligibility Type:1345,157,eligCtpValue,GCI
Eligibility Type:1613,157,eligCtpValue,GCI
Eligibility Type:2055,157,eligCtpValue,GCI
Eligibility Type:2080,157,eligCtpValue,GCI
Eligibility Type:824,158,eligCtpValue,GCI
Eligibility Type:921,158,eligCtpValue,GCI
Eligibility Type:1299,158,eligCtpValue,GCI
Eligibility Type:1345,158,eligCtpValue,GCI
Eligibility Type:1613,158,eligCtpValue,GCI
Eligibility Type:2055,158,eligCtpValue,GCI
Eligibility Type:824,159,eligCtpValue,GCI
Eligibility Type:913,159,eligCtpValue,GCI
Eligibility Type:1299,159,eligCtpValue,GCI
Eligibility Type:1345,159,eligCtpValue,GCI
Eligibility Type:1613,159,eligCtpValue,GCI
Eligibility Type:2055,159,eligCtpValue,GCI
Eligibility Type:2082,159,eligCtpValue,GCI
Eligibility Type:824,160,eligCtpValue,GCI
Eligibility Type:920,160,eligCtpValue,GCI
Eligibility Type:1299,160,eligCtpValue,GCI
Eligibility Type:1345,160,eligCtpValue,GCI
Eligibility Type:1613,160,eligCtpValue,GCI
Eligibility Type:2055,160,eligCtpValue,GCI
Eligibility Type:2080,160,eligCtpValue,GCI
Eligibility Type:824,161,eligCtpValue,GCI
Eligibility Type:1299,161,eligCtpValue,GCI
Eligibility Type:1345,161,eligCtpValue,GCI
Eligibility Type:1613,161,eligCtpValue,GCI
Eligibility Type:2055,161,eligCtpValue,GCI
Eligibility Type:2081,161,eligCtpValue,GCI
Eligibility Type:824,162,eligCtpValue,GCI
Eligibility Type:919,162,eligCtpValue,GCI
Eligibility Type:1299,162,eligCtpValue,GCI
Eligibility Type:1345,162,eligCtpValue,GCI
Eligibility Type:1613,162,eligCtpValue,GCI
Eligibility Type:2055,162,eligCtpValue,GCI
Eligibility Type:2084,162,eligCtpValue,GCI
Eligibility Type:824,163,eligCtpValue,GCI
Eligibility Type:916,163,eligCtpValue,GCI
Eligibility Type:1299,163,eligCtpValue,GCI
Eligibility Type:1345,163,eligCtpValue,GCI
Eligibility Type:1613,163,eligCtpValue,GCI
Eligibility Type:2055,163,eligCtpValue,GCI
Eligibility Type:2085,163,eligCtpValue,GCI
Eligibility Type:907,165,eligCtpValue,GCI
Eligibility Type:908,165,eligCtpValue,GCI
Eligibility Type:1299,165,eligCtpValue,GCI
Eligibility Type:1345,165,eligCtpValue,GCI
Eligibility Type:1613,165,eligCtpValue,GCI
Eligibility Type:474,1001,eligCtpValue,GCI
Eligibility Type:493,1001,eligCtpValue,GCI
Eligibility Type:1299,1001,eligCtpValue,GCI
Eligibility Type:1345,1001,eligCtpValue,GCI
Eligibility Type:1613,1001,eligCtpValue,GCI
Eligibility Type:2055,1001,eligCtpValue,GCI
Eligibility Type:474,1002,eligCtpValue,GCI
Eligibility Type:493,1002,eligCtpValue,GCI
Eligibility Type:1299,1002,eligCtpValue,GCI
Eligibility Type:1345,1002,eligCtpValue,GCI
Eligibility Type:1613,1002,eligCtpValue,GCI
Eligibility Type:2055,1002,eligCtpValue,GCI
Eligibility Type:474,1003,eligCtpValue,GCI
Eligibility Type:493,1003,eligCtpValue,GCI
Eligibility Type:1299,1003,eligCtpValue,GCI
Eligibility Type:1345,1003,eligCtpValue,GCI
Eligibility Type:1613,1003,eligCtpValue,GCI
Eligibility Type:2055,1003,eligCtpValue,GCI
Eligibility Type:474,1004,eligCtpValue,GCI
Eligibility Type:493,1004,eligCtpValue,GCI
Eligibility Type:1299,1004,eligCtpValue,GCI
Eligibility Type:1345,1004,eligCtpValue,GCI
Eligibility Type:1613,1004,eligCtpValue,GCI
Eligibility Type:2055,1004,eligCtpValue,GCI
Eligibility Type:476,1005,eligCtpValue,GCI
Eligibility Type:495,1005,eligCtpValue,GCI
Eligibility Type:1299,1005,eligCtpValue,GCI
Eligibility Type:1345,1005,eligCtpValue,GCI
Eligibility Type:1613,1005,eligCtpValue,GCI
Eligibility Type:2055,1005,eligCtpValue,GCI
Eligibility Type:476,1006,eligCtpValue,GCI
Eligibility Type:495,1006,eligCtpValue,GCI
Eligibility Type:1299,1006,eligCtpValue,GCI
Eligibility Type:1345,1006,eligCtpValue,GCI
Eligibility Type:1613,1006,eligCtpValue,GCI
Eligibility Type:2055,1006,eligCtpValue,GCI
Eligibility Type:476,1007,eligCtpValue,GCI
Eligibility Type:495,1007,eligCtpValue,GCI
Eligibility Type:1299,1007,eligCtpValue,GCI
Eligibility Type:1345,1007,eligCtpValue,GCI
Eligibility Type:1613,1007,eligCtpValue,GCI
Eligibility Type:2055,1007,eligCtpValue,GCI
Eligibility Type:475,1008,eligCtpValue,GCI
Eligibility Type:495,1008,eligCtpValue,GCI
Eligibility Type:1299,1008,eligCtpValue,GCI
Eligibility Type:1345,1008,eligCtpValue,GCI
Eligibility Type:1613,1008,eligCtpValue,GCI
Eligibility Type:2055,1008,eligCtpValue,GCI
Eligibility Type:475,1009,eligCtpValue,GCI
Eligibility Type:495,1009,eligCtpValue,GCI
Eligibility Type:1299,1009,eligCtpValue,GCI
Eligibility Type:1345,1009,eligCtpValue,GCI
Eligibility Type:1613,1009,eligCtpValue,GCI
Eligibility Type:2055,1009,eligCtpValue,GCI
Eligibility Type:475,1010,eligCtpValue,GCI
Eligibility Type:495,1010,eligCtpValue,GCI
Eligibility Type:1299,1010,eligCtpValue,GCI
Eligibility Type:1345,1010,eligCtpValue,GCI
Eligibility Type:1613,1010,eligCtpValue,GCI
Eligibility Type:2055,1010,eligCtpValue,GCI
Eligibility Type:473,1011,eligCtpValue,GCI
Eligibility Type:494,1011,eligCtpValue,GCI
Eligibility Type:1299,1011,eligCtpValue,GCI
Eligibility Type:1345,1011,eligCtpValue,GCI
Eligibility Type:1613,1011,eligCtpValue,GCI
Eligibility Type:2055,1011,eligCtpValue,GCI
Eligibility Type:472,1012,eligCtpValue,GCI
Eligibility Type:493,1012,eligCtpValue,GCI
Eligibility Type:1299,1012,eligCtpValue,GCI
Eligibility Type:1345,1012,eligCtpValue,GCI
Eligibility Type:1613,1012,eligCtpValue,GCI
Eligibility Type:2055,1012,eligCtpValue,GCI
Eligibility Type:472,1013,eligCtpValue,GCI
Eligibility Type:493,1013,eligCtpValue,GCI
Eligibility Type:1299,1013,eligCtpValue,GCI
Eligibility Type:1345,1013,eligCtpValue,GCI
Eligibility Type:1613,1013,eligCtpValue,GCI
Eligibility Type:2055,1013,eligCtpValue,GCI
Eligibility Type:1299,1014,eligCtpValue,GCI
Eligibility Type:1345,1014,eligCtpValue,GCI
Eligibility Type:1613,1014,eligCtpValue,GCI
Eligibility Type:2055,1014,eligCtpValue,GCI
Eligibility Type:1299,1015,eligCtpValue,GCI
Eligibility Type:1345,1015,eligCtpValue,GCI
Eligibility Type:1613,1015,eligCtpValue,GCI
Eligibility Type:2055,1015,eligCtpValue,GCI
Eligibility Type:1299,1016,eligCtpValue,GCI
Eligibility Type:1345,1016,eligCtpValue,GCI
Eligibility Type:1613,1016,eligCtpValue,GCI
Eligibility Type:2055,1016,eligCtpValue,GCI
Eligibility Type:1299,1017,eligCtpValue,GCI
Eligibility Type:1345,1017,eligCtpValue,GCI
Eligibility Type:1613,1017,eligCtpValue,GCI
Eligibility Type:2055,1017,eligCtpValue,GCI
Eligibility Type:1299,1018,eligCtpValue,GCI
Eligibility Type:1345,1018,eligCtpValue,GCI
Eligibility Type:1613,1018,eligCtpValue,GCI
Eligibility Type:2055,1018,eligCtpValue,GCI
Eligibility Type:1299,1019,eligCtpValue,GCI
Eligibility Type:1345,1019,eligCtpValue,GCI
Eligibility Type:1613,1019,eligCtpValue,GCI
Eligibility Type:2055,1019,eligCtpValue,GCI
Eligibility Type:1299,1020,eligCtpValue,GCI
Eligibility Type:1345,1020,eligCtpValue,GCI
Eligibility Type:1613,1020,eligCtpValue,GCI
Eligibility Type:2055,1020,eligCtpValue,GCI
Eligibility Type:1299,1021,eligCtpValue,GCI
Eligibility Type:1345,1021,eligCtpValue,GCI
Eligibility Type:1613,1021,eligCtpValue,GCI
Eligibility Type:2055,1021,eligCtpValue,GCI
Eligibility Type:1299,1022,eligCtpValue,GCI
Eligibility Type:1345,1022,eligCtpValue,GCI
Eligibility Type:1613,1022,eligCtpValue,GCI
Eligibility Type:2055,1022,eligCtpValue,GCI
Eligibility Type:1299,1023,eligCtpValue,GCI
Eligibility Type:1345,1023,eligCtpValue,GCI
Eligibility Type:1613,1023,eligCtpValue,GCI
Eligibility Type:2055,1023,eligCtpValue,GCI
Eligibility Type:1299,1024,eligCtpValue,GCI
Eligibility Type:1345,1024,eligCtpValue,GCI
Eligibility Type:1613,1024,eligCtpValue,GCI
Eligibility Type:2055,1024,eligCtpValue,GCI
Eligibility Type:794,1051,eligCtpValue,GCI
Eligibility Type:911,1051,eligCtpValue,GCI
Eligibility Type:1299,1051,eligCtpValue,GCI
Eligibility Type:1345,1051,eligCtpValue,GCI
Eligibility Type:1613,1051,eligCtpValue,GCI
Eligibility Type:19,1053,eligCtpValue,GCI
Eligibility Type:740,1053,eligCtpValue,GCI
Eligibility Type:894,1053,eligCtpValue,GCI
Eligibility Type:1299,1053,eligCtpValue,GCI
Eligibility Type:1345,1053,eligCtpValue,GCI
Eligibility Type:1613,1053,eligCtpValue,GCI
Eligibility Type:19,1054,eligCtpValue,GCI
Eligibility Type:740,1054,eligCtpValue,GCI
Eligibility Type:894,1054,eligCtpValue,GCI
Eligibility Type:1299,1054,eligCtpValue,GCI
Eligibility Type:1345,1054,eligCtpValue,GCI
Eligibility Type:1613,1054,eligCtpValue,GCI
Eligibility Type:133,1055,eligCtpValue,GCI
Eligibility Type:1299,1055,eligCtpValue,GCI
Eligibility Type:1345,1055,eligCtpValue,GCI
Eligibility Type:1409,1055,eligCtpValue,GCI
Eligibility Type:1613,1055,eligCtpValue,GCI
Eligibility Type:134,1056,eligCtpValue,GCI
Eligibility Type:587,1056,eligCtpValue,GCI
Eligibility Type:1299,1056,eligCtpValue,GCI
Eligibility Type:1345,1056,eligCtpValue,GCI
Eligibility Type:1613,1056,eligCtpValue,GCI
Eligibility Type:132,1057,eligCtpValue,GCI
Eligibility Type:1299,1057,eligCtpValue,GCI
Eligibility Type:1345,1057,eligCtpValue,GCI
Eligibility Type:1349,1057,eligCtpValue,GCI
Eligibility Type:1447,1057,eligCtpValue,GCI
Eligibility Type:1613,1057,eligCtpValue,GCI
Eligibility Type:22,1060,eligCtpValue,GCI
Eligibility Type:132,1060,eligCtpValue,GCI
Eligibility Type:1535,1060,eligCtpValue,GCI
Eligibility Type:135,1061,eligCtpValue,GCI
Eligibility Type:1299,1061,eligCtpValue,GCI
Eligibility Type:1345,1061,eligCtpValue,GCI
Eligibility Type:1613,1061,eligCtpValue,GCI
Eligibility Type:2035,1061,eligCtpValue,GCI
Eligibility Type:697,1062,eligCtpValue,GCI
Eligibility Type:1299,1062,eligCtpValue,GCI
Eligibility Type:1345,1062,eligCtpValue,GCI
Eligibility Type:1457,1062,eligCtpValue,GCI
Eligibility Type:1613,1062,eligCtpValue,GCI
Eligibility Type:2055,1062,eligCtpValue,GCI
Eligibility Type:22,1063,eligCtpValue,GCI
Eligibility Type:129,1063,eligCtpValue,GCI
Eligibility Type:132,1063,eligCtpValue,GCI
Eligibility Type:701,1063,eligCtpValue,GCI
Eligibility Type:1535,1063,eligCtpValue,GCI
Eligibility Type:2064,1063,eligCtpValue,GCI
Eligibility Type:22,1065,eligCtpValue,GCI
Eligibility Type:129,1065,eligCtpValue,GCI
Eligibility Type:701,1065,eligCtpValue,GCI
Eligibility Type:1299,1065,eligCtpValue,GCI
Eligibility Type:1345,1065,eligCtpValue,GCI
Eligibility Type:1535,1065,eligCtpValue,GCI
Eligibility Type:1613,1065,eligCtpValue,GCI
Eligibility Type:2064,1065,eligCtpValue,GCI
Eligibility Type:22,1066,eligCtpValue,GCI
Eligibility Type:129,1066,eligCtpValue,GCI
Eligibility Type:1299,1066,eligCtpValue,GCI
Eligibility Type:1345,1066,eligCtpValue,GCI
Eligibility Type:1535,1066,eligCtpValue,GCI
Eligibility Type:1613,1066,eligCtpValue,GCI
Eligibility Type:1299,1068,eligCtpValue,GCI
Eligibility Type:1328,1068,eligCtpValue,GCI
Eligibility Type:1345,1068,eligCtpValue,GCI
Eligibility Type:1613,1068,eligCtpValue,GCI
Eligibility Type:2008,1068,eligCtpValue,GCI
Eligibility Type:2055,1068,eligCtpValue,GCI
Eligibility Type:495,1084,eligCtpValue,GCI
Eligibility Type:780,1084,eligCtpValue,GCI
Eligibility Type:1299,1084,eligCtpValue,GCI
Eligibility Type:1345,1084,eligCtpValue,GCI
Eligibility Type:1613,1084,eligCtpValue,GCI
Eligibility Type:2055,1084,eligCtpValue,GCI
Eligibility Type:325,1086,eligCtpValue,GCI
Eligibility Type:1299,1086,eligCtpValue,GCI
Eligibility Type:1345,1086,eligCtpValue,GCI
Eligibility Type:1613,1086,eligCtpValue,GCI
Eligibility Type:2059,1086,eligCtpValue,GCI
Eligibility Type:325,1087,eligCtpValue,GCI
Eligibility Type:1299,1087,eligCtpValue,GCI
Eligibility Type:1345,1087,eligCtpValue,GCI
Eligibility Type:1613,1087,eligCtpValue,GCI
Eligibility Type:2059,1087,eligCtpValue,GCI
Eligibility Type:325,1088,eligCtpValue,GCI
Eligibility Type:1299,1088,eligCtpValue,GCI
Eligibility Type:1345,1088,eligCtpValue,GCI
Eligibility Type:1613,1088,eligCtpValue,GCI
Eligibility Type:2059,1088,eligCtpValue,GCI
Eligibility Type:325,1089,eligCtpValue,GCI
Eligibility Type:1299,1089,eligCtpValue,GCI
Eligibility Type:1345,1089,eligCtpValue,GCI
Eligibility Type:1613,1089,eligCtpValue,GCI
Eligibility Type:2059,1089,eligCtpValue,GCI
Eligibility Type:325,1090,eligCtpValue,GCI
Eligibility Type:1299,1090,eligCtpValue,GCI
Eligibility Type:1345,1090,eligCtpValue,GCI
Eligibility Type:1613,1090,eligCtpValue,GCI
Eligibility Type:2059,1090,eligCtpValue,GCI
Eligibility Type:325,1091,eligCtpValue,GCI
Eligibility Type:1299,1091,eligCtpValue,GCI
Eligibility Type:1345,1091,eligCtpValue,GCI
Eligibility Type:1613,1091,eligCtpValue,GCI
Eligibility Type:2059,1091,eligCtpValue,GCI
Eligibility Type:352,1092,eligCtpValue,GCI
Eligibility Type:857,1092,eligCtpValue,GCI
Eligibility Type:1299,1092,eligCtpValue,GCI
