conceptid,Value,ValueType,Provider
CTP:1198,1459,ctpValue,GCI
CTP:1199,1433,ctpValue,GCI
CTP:1200,1434,ctpValue,GCI
CTP:1201,1435,ctpValue,GCI
CTP:1202,1436,ctpValue,GCI
CTP:1205,1437,ctpValue,GCI
CTP:1206,1438,ctpValue,GCI
CTP:1207,1439,ctpValue,GCI
CTP:1208,1440,ctpValue,GCI
CTP:1209,1458,ctpValue,GCI
CTP:1210,1441,ctpValue,GCI
CTP:1211,1442,ctpValue,GCI
CTP:1212,1443,ctpValue,GCI
CTP:1213,1444,ctpValue,GCI
CTP:1216,1133,ctpValue,GCI
CTP:1217,1135,ctpValue,GCI
CTP:1218,1134,ctpValue,GCI
CTP:1219,1136,ctpValue,GCI
CTP:1220,1129,ctpValue,GCI
CTP:1221,1131,ctpValue,GCI
CTP:1222,1132,ctpValue,GCI
CTP:1223,1130,ctpValue,GCI
CTP:1224,1460,ctpValue,GCI
CTP:1228,1714,ctpValue,GCI
CTP:1232,1553,ctpValue,GCI
CTP:1236,1544,ctpValue,GCI
CTP:1240,1545,ctpValue,GCI
CTP:1244,1542,ctpValue,GCI
CTP:1247,1543,ctpValue,GCI
CTP:1250,1541,ctpValue,GCI
CTP:1254,1624,ctpValue,GCI
CTP:1255,1625,ctpValue,GCI
CTP:1258,1626,ctpValue,GCI
CTP:1259,1627,ctpValue,GCI
CTP:1262,1623,ctpValue,GCI
CTP:1263,1622,ctpValue,GCI
CTP:1266,1618,ctpValue,GCI
CTP:1267,1957,ctpValue,GCI
CTP:1268,1958,ctpValue,GCI
CTP:1269,1955,ctpValue,GCI
CTP:1270,1619,ctpValue,GCI
CTP:1271,1956,ctpValue,GCI
CTP:1272,1620,ctpValue,GCI
CTP:1273,1621,ctpValue,GCI
CTP:1277,1456,ctpValue,GCI
CTP:1280,1949,ctpValue,GCI
CTP:1284,1594,ctpValue,GCI
CTP:1287,1487,ctpValue,GCI
CTP:1288,1593,ctpValue,GCI
CTP:1293,1570,ctpValue,GCI
CTP:1296,1569,ctpValue,GCI
CTP:1299,1572,ctpValue,GCI
CTP:1302,1571,ctpValue,GCI
CTP:1306,1494,ctpValue,GCI
CTP:1307,1497,ctpValue,GCI
CTP:1308,1495,ctpValue,GCI
CTP:1309,1498,ctpValue,GCI
CTP:1310,1496,ctpValue,GCI
CTP:1313,1499,ctpValue,GCI
CTP:1314,1502,ctpValue,GCI
CTP:1315,1501,ctpValue,GCI
CTP:1316,1500,ctpValue,GCI
CTP:1317,1503,ctpValue,GCI
CTP:1320,1510,ctpValue,GCI
CTP:1321,1514,ctpValue,GCI
CTP:1322,1513,ctpValue,GCI
CTP:1323,1512,ctpValue,GCI
CTP:1324,1511,ctpValue,GCI
CTP:1325,1515,ctpValue,GCI
CTP:1329,1504,ctpValue,GCI
CTP:1330,1954,ctpValue,GCI
CTP:1333,1505,ctpValue,GCI
CTP:1334,1953,ctpValue,GCI
CTP:1337,1506,ctpValue,GCI
CTP:1338,1971,ctpValue,GCI
CTP:1342,1507,ctpValue,GCI
CTP:1345,1508,ctpValue,GCI
CTP:1348,1509,ctpValue,GCI
CTP:1354,162,ctpValue,GCI
CTP:1355,163,ctpValue,GCI
CTP:1356,161,ctpValue,GCI
CTP:1359,157,ctpValue,GCI
CTP:1360,158,ctpValue,GCI
CTP:1361,160,ctpValue,GCI
CTP:1362,159,ctpValue,GCI
CTP:1365,1630,ctpValue,GCI
CTP:1366,1634,ctpValue,GCI
CTP:1369,1632,ctpValue,GCI
CTP:1372,165,ctpValue,GCI
CTP:1375,156,ctpValue,GCI
CTP:1378,1403,ctpValue,GCI
CTP:1380,1633,ctpValue,GCI
CTP:1384,1323,ctpValue,GCI
CTP:1385,1642,ctpValue,GCI
CTP:1386,1307,ctpValue,GCI
CTP:1387,1312,ctpValue,GCI
CTP:1388,1301,ctpValue,GCI
CTP:1390,1781,ctpValue,GCI
CTP:1391,1782,ctpValue,GCI
CTP:1392,1786,ctpValue,GCI
CTP:1393,1779,ctpValue,GCI
CTP:1394,1831,ctpValue,GCI
CTP:1395,1780,ctpValue,GCI
CTP:1396,1787,ctpValue,GCI
CTP:1397,1783,ctpValue,GCI
CTP:1398,1784,ctpValue,GCI
CTP:1399,1785,ctpValue,GCI
CTP:1400,1903,ctpValue,GCI
CTP:1402,1942,ctpValue,GCI
CTP:1404,1457,ctpValue,GCI
CTP:1408,1321,ctpValue,GCI
CTP:1409,1322,ctpValue,GCI
CTP:1410,1318,ctpValue,GCI
CTP:1411,1320,ctpValue,GCI
CTP:1412,1313,ctpValue,GCI
CTP:1415,1550,ctpValue,GCI
CTP:1416,1549,ctpValue,GCI
CTP:1420,1749,ctpValue,GCI
CTP:1423,1941,ctpValue,GCI
CTP:1424,1638,ctpValue,GCI
CTP:1426,1455,ctpValue,GCI
CTP:1430,1726,ctpValue,GCI
CTP:1431,1546,ctpValue,GCI
CTP:1432,1547,ctpValue,GCI
CTP:1434,1835,ctpValue,GCI
CTP:1435,1836,ctpValue,GCI
CTP:1436,1840,ctpValue,GCI
CTP:1437,1834,ctpValue,GCI
CTP:1438,1842,ctpValue,GCI
CTP:1439,1843,ctpValue,GCI
CTP:1440,1841,ctpValue,GCI
CTP:1441,1837,ctpValue,GCI
CTP:1442,1838,ctpValue,GCI
CTP:1443,1839,ctpValue,GCI
CTP:1444,1904,ctpValue,GCI
CTP:1448,1641,ctpValue,GCI
CTP:1449,1279,ctpValue,GCI
CTP:1450,1281,ctpValue,GCI
CTP:1451,1274,ctpValue,GCI
CTP:1453,1795,ctpValue,GCI
CTP:1454,1794,ctpValue,GCI
CTP:1455,1790,ctpValue,GCI
CTP:1456,1796,ctpValue,GCI
CTP:1457,1832,ctpValue,GCI
CTP:1458,1789,ctpValue,GCI
CTP:1459,1788,ctpValue,GCI
CTP:1460,1793,ctpValue,GCI
CTP:1461,1792,ctpValue,GCI
CTP:1462,1791,ctpValue,GCI
CTP:1463,1905,ctpValue,GCI
CTP:1466,26,ctpValue,GCI
CTP:1467,28,ctpValue,GCI
CTP:1468,27,ctpValue,GCI
CTP:1469,1486,ctpValue,GCI
CTP:1470,25,ctpValue,GCI
CTP:1472,30,ctpValue,GCI
CTP:1473,32,ctpValue,GCI
CTP:1474,31,ctpValue,GCI
CTP:1475,1485,ctpValue,GCI
CTP:1476,29,ctpValue,GCI
CTP:922,"Settlement and Early Development",AreaofSignificance,GCI
CTP:918,"Settlement and Early Development",AreaofSignificance,GCI
CTP:920,"Settlement and Early Development",AreaofSignificance,GCI
CTP:919,"Settlement and Early Development",AreaofSignificance,GCI
CTP:928,"Settlement and Early Development",AreaofSignificance,GCI
CTP:924,"Settlement and Early Development",AreaofSignificance,GCI
CTP:926,"Settlement and Early Development",AreaofSignificance,GCI
CTP:925,"Settlement and Early Development",AreaofSignificance,GCI
CTP:29,"Architecture",AreaofSignificance,GCI
CTP:31,"Architecture",AreaofSignificance,GCI
CTP:30,"Architecture",AreaofSignificance,GCI
CTP:39,"Architecture",AreaofSignificance,GCI
CTP:35,"Architecture",AreaofSignificance,GCI
CTP:38,"Architecture",AreaofSignificance,GCI
CTP:37,"Architecture",AreaofSignificance,GCI
CTP:36,"Architecture",AreaofSignificance,GCI
CTP:41,"Architecture",AreaofSignificance,GCI
CTP:44,"Architecture",AreaofSignificance,GCI
CTP:42,"Architecture",AreaofSignificance,GCI
CTP:1470,"Settlement",AreaofSignificance,GCI
CTP:1466,"Settlement",AreaofSignificance,GCI
CTP:1468,"Settlement",AreaofSignificance,GCI
CTP:1467,"Settlement",AreaofSignificance,GCI
CTP:1476,"Settlement",AreaofSignificance,GCI
CTP:1472,"Settlement",AreaofSignificance,GCI
CTP:1474,"Settlement",AreaofSignificance,GCI
CTP:1473,"Settlement",AreaofSignificance,GCI
CTP:882,"Multiple",AreaofSignificance,GCI
CTP:881,"Multiple",AreaofSignificance,GCI
CTP:871,"Multiple",AreaofSignificance,GCI
CTP:877,"Multiple",AreaofSignificance,GCI
CTP:874,"Multiple",AreaofSignificance,GCI
CTP:901,"Multiple",AreaofSignificance,GCI
CTP:900,"Multiple",AreaofSignificance,GCI
CTP:890,"Multiple",AreaofSignificance,GCI
CTP:896,"Multiple",AreaofSignificance,GCI
CTP:893,"Multiple",AreaofSignificance,GCI
CTP:867,"Multiple",AreaofSignificance,GCI
CTP:866,"Multiple",AreaofSignificance,GCI
CTP:856,"Multiple",AreaofSignificance,GCI
CTP:862,"Multiple",AreaofSignificance,GCI
CTP:859,"Multiple",AreaofSignificance,GCI
CTP:885,"Archaeology",AreaofSignificance,GCI
CTP:886,"Archaeology",AreaofSignificance,GCI
CTP:47,"Architecture",AreaofSignificance,GCI
CTP:54,"Architecture",AreaofSignificance,GCI
CTP:52,"Architecture",AreaofSignificance,GCI
CTP:53,"Architecture",AreaofSignificance,GCI
CTP:909,"Settlement and Early Development",AreaofSignificance,GCI
CTP:905,"Settlement and Early Development",AreaofSignificance,GCI
CTP:907,"Settlement and Early Development",AreaofSignificance,GCI
CTP:906,"Settlement and Early Development",AreaofSignificance,GCI
CTP:915,"Settlement and Early Development",AreaofSignificance,GCI
CTP:911,"Settlement and Early Development",AreaofSignificance,GCI
CTP:913,"Settlement and Early Development",AreaofSignificance,GCI
CTP:912,"Settlement and Early Development",AreaofSignificance,GCI
CTP:60,"Architecture",AreaofSignificance,GCI
CTP:57,"Architecture",AreaofSignificance,GCI
CTP:59,"Architecture",AreaofSignificance,GCI
CTP:58,"Architecture",AreaofSignificance,GCI
CTP:65,"Architecture",AreaofSignificance,GCI
CTP:68,"Architecture",AreaofSignificance,GCI
CTP:67,"Architecture",AreaofSignificance,GCI
CTP:74,"Architecture",AreaofSignificance,GCI
CTP:75,"Architecture",AreaofSignificance,GCI
CTP:80,"Architecture",AreaofSignificance,GCI
CTP:77,"Architecture",AreaofSignificance,GCI
CTP:79,"Architecture",AreaofSignificance,GCI
CTP:78,"Architecture",AreaofSignificance,GCI
CTP:70,"Architecture",AreaofSignificance,GCI
CTP:72,"Architecture",AreaofSignificance,GCI
CTP:71,"Architecture",AreaofSignificance,GCI
CTP:935,"Settlement and Early Development",AreaofSignificance,GCI
CTP:931,"Settlement and Early Development",AreaofSignificance,GCI
CTP:933,"Settlement and Early Development",AreaofSignificance,GCI
CTP:932,"Settlement and Early Development",AreaofSignificance,GCI
CTP:941,"Settlement and Early Development",AreaofSignificance,GCI
CTP:937,"Settlement and Early Development",AreaofSignificance,GCI
CTP:939,"Settlement and Early Development",AreaofSignificance,GCI
CTP:938,"Settlement and Early Development",AreaofSignificance,GCI
CTP:948,"Settlement and Early Development",AreaofSignificance,GCI
CTP:944,"Settlement and Early Development",AreaofSignificance,GCI
CTP:946,"Settlement and Early Development",AreaofSignificance,GCI
CTP:945,"Settlement and Early Development",AreaofSignificance,GCI
CTP:954,"Settlement and Early Development",AreaofSignificance,GCI
CTP:950,"Settlement and Early Development",AreaofSignificance,GCI
CTP:952,"Settlement and Early Development",AreaofSignificance,GCI
CTP:951,"Settlement and Early Development",AreaofSignificance,GCI
CTP:961,"Settlement and Early Development",AreaofSignificance,GCI
CTP:957,"Settlement and Early Development",AreaofSignificance,GCI
CTP:959,"Settlement and Early Development",AreaofSignificance,GCI
CTP:958,"Settlement and Early Development",AreaofSignificance,GCI
CTP:967,"Settlement and Early Development",AreaofSignificance,GCI
CTP:963,"Settlement and Early Development",AreaofSignificance,GCI
CTP:965,"Settlement and Early Development",AreaofSignificance,GCI
CTP:964,"Settlement and Early Development",AreaofSignificance,GCI
CTP:974,"Settlement and Early Development",AreaofSignificance,GCI
CTP:970,"Settlement and Early Development",AreaofSignificance,GCI
CTP:972,"Settlement and Early Development",AreaofSignificance,GCI
CTP:971,"Settlement and Early Development",AreaofSignificance,GCI
CTP:980,"Settlement and Early Development",AreaofSignificance,GCI
CTP:976,"Settlement and Early Development",AreaofSignificance,GCI
CTP:978,"Settlement and Early Development",AreaofSignificance,GCI
CTP:977,"Settlement and Early Development",AreaofSignificance,GCI
CTP:987,"Settlement and Early Development",AreaofSignificance,GCI
CTP:983,"Settlement and Early Development",AreaofSignificance,GCI
CTP:985,"Settlement and Early Development",AreaofSignificance,GCI
CTP:984,"Settlement and Early Development",AreaofSignificance,GCI
CTP:993,"Settlement and Early Development",AreaofSignificance,GCI
CTP:989,"Settlement and Early Development",AreaofSignificance,GCI
CTP:991,"Settlement and Early Development",AreaofSignificance,GCI
CTP:990,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1000,"Settlement and Early Development",AreaofSignificance,GCI
CTP:996,"Settlement and Early Development",AreaofSignificance,GCI
CTP:998,"Settlement and Early Development",AreaofSignificance,GCI
CTP:997,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1006,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1002,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1004,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1003,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1013,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1009,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1011,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1010,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1019,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1015,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1017,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1016,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1026,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1022,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1024,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1023,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1032,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1028,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1030,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1029,"Settlement and Early Development",AreaofSignificance,GCI
CTP:1375,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1359,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1360,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1362,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1361,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1356,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1354,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1355,"Architecture; Community Planning & Development",AreaofSignificance,GCI
CTP:1372,"Community Planning & Development",AreaofSignificance,GCI
CTP:138,"Architecture",AreaofSignificance,GCI
CTP:137,"Architecture",AreaofSignificance,GCI
CTP:135,"Architecture",AreaofSignificance,GCI
CTP:134,"Architecture",AreaofSignificance,GCI
CTP:152,"Architecture",AreaofSignificance,GCI
CTP:151,"Architecture",AreaofSignificance,GCI
CTP:148,"Architecture",AreaofSignificance,GCI
CTP:144,"Architecture",AreaofSignificance,GCI
CTP:143,"Architecture",AreaofSignificance,GCI
CTP:141,"Architecture",AreaofSignificance,GCI
CTP:126,"Architecture",AreaofSignificance,GCI
CTP:131,"Architecture",AreaofSignificance,GCI
CTP:129,"Architecture",AreaofSignificance,GCI
CTP:115,"Settlement and Architecture",AreaofSignificance,GCI
CTP:103,"Settlement and Architecture",AreaofSignificance,GCI
CTP:112,"Settlement and Architecture",AreaofSignificance,GCI
CTP:106,"Settlement and Architecture",AreaofSignificance,GCI
CTP:107,"Settlement and Architecture",AreaofSignificance,GCI
CTP:108,"Settlement and Architecture",AreaofSignificance,GCI
CTP:110,"Settlement and Architecture",AreaofSignificance,GCI
CTP:118,"Settlement and Architecture",AreaofSignificance,GCI
CTP:100,"Settlement and Architecture",AreaofSignificance,GCI
CTP:98,"Settlement and Architecture",AreaofSignificance,GCI
CTP:121,"Settlement and Architecture",AreaofSignificance,GCI
CTP:1192,"Education",AreaofSignificance,GCI
CTP:1192,"Education",AreaofSignificance,GCI
CTP:754,"Entertainment",AreaofSignificance,GCI
CTP:753,"Entertainment",AreaofSignificance,GCI
CTP:725,"Entertainment,  Industry",AreaofSignificance,GCI
CTP:722,"Entertainment,  Industry",AreaofSignificance,GCI
CTP:721,"Entertainment, Industry",AreaofSignificance,GCI
CTP:729,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:728,"Communications, Entertainment, Industry",AreaofSignificance,GCI
CTP:607,"Commerce",AreaofSignificance,GCI
CTP:619,"Commerce",AreaofSignificance,GCI
CTP:732,"Entertainment, Industry",AreaofSignificance,GCI
CTP:33,"Architecture",AreaofSignificance,GCI
CTP:546,"Commerce",AreaofSignificance,GCI
CTP:545,"Commerce",AreaofSignificance,GCI
CTP:547,"Commerce",AreaofSignificance,GCI
CTP:548,"Commerce",AreaofSignificance,GCI
CTP:550,"Commerce",AreaofSignificance,GCI
CTP:549,"Commerce",AreaofSignificance,GCI
CTP:610,"Commerce, Entertainment",AreaofSignificance,GCI
CTP:743,"Commerce, Industry",AreaofSignificance,GCI
CTP:744,"Commerce, Industry",AreaofSignificance,GCI
CTP:742,"Commerce, Industry",AreaofSignificance,GCI
CTP:717,"Entertainment, Recreation, Industry",AreaofSignificance,GCI
CTP:1169,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1165,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1167,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1163,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1164,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1171,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1162,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1170,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1160,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1166,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1159,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1161,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1168,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1186,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1182,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1184,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1180,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1181,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1188,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1179,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1187,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1177,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1183,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1176,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1178,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1185,"Education, Ethnic Heritage",AreaofSignificance,GCI
CTP:1220,"Education",AreaofSignificance,GCI
CTP:1223,"Education",AreaofSignificance,GCI
CTP:1221,"Education",AreaofSignificance,GCI
CTP:1222,"Education",AreaofSignificance,GCI
CTP:1216,"Education",AreaofSignificance,GCI
CTP:1218,"Education",AreaofSignificance,GCI
CTP:1217,"Education",AreaofSignificance,GCI
CTP:1219,"Education",AreaofSignificance,GCI
CTP:1151,"Education",AreaofSignificance,GCI
CTP:1156,"Education",AreaofSignificance,GCI
CTP:271,"Architecture",AreaofSignificance,GCI
CTP:270,"Architecture",AreaofSignificance,GCI
CTP:267,"Architecture",AreaofSignificance,GCI
CTP:266,"Architecture",AreaofSignificance,GCI
CTP:265,"Architecture",AreaofSignificance,GCI
CTP:323,"Settlement and Architecture",AreaofSignificance,GCI
CTP:321,"Settlement and Architecture",AreaofSignificance,GCI
CTP:302,"Settlement and Architecture",AreaofSignificance,GCI
CTP:333,"Settlement and Architecture",AreaofSignificance,GCI
CTP:292,"Settlement and Architecture",AreaofSignificance,GCI
CTP:330,"Settlement and Architecture",AreaofSignificance,GCI
CTP:318,"Settlement and Architecture",AreaofSignificance,GCI
CTP:317,"Settlement and Architecture",AreaofSignificance,GCI
CTP:315,"Settlement and Architecture",AreaofSignificance,GCI
CTP:314,"Settlement and Architecture",AreaofSignificance,GCI
CTP:312,"Settlement and Architecture",AreaofSignificance,GCI
CTP:311,"Settlement and Architecture",AreaofSignificance,GCI
CTP:305,"Settlement and Architecture",AreaofSignificance,GCI
CTP:340,"Settlement and Architecture",AreaofSignificance,GCI
CTP:336,"Settlement and Architecture",AreaofSignificance,GCI
CTP:502,"Architecture",AreaofSignificance,GCI
CTP:503,"Architecture",AreaofSignificance,GCI
CTP:504,"Architecture",AreaofSignificance,GCI
CTP:505,"Architecture",AreaofSignificance,GCI
CTP:357,"Architecture",AreaofSignificance,GCI
CTP:355,"Architecture",AreaofSignificance,GCI
CTP:356,"Architecture",AreaofSignificance,GCI
CTP:461,"Architecture",AreaofSignificance,GCI
CTP:460,"Architecture",AreaofSignificance,GCI
CTP:456,"Architecture",AreaofSignificance,GCI
CTP:457,"Architecture",AreaofSignificance,GCI
CTP:1117,"Performing Arts, Ethnic Heriatge, Women/LGBT History",AreaofSignificance,GCI
CTP:1116,"Performing Arts, Ethnic Heriatge, Women/LGBT History",AreaofSignificance,GCI
CTP:1112,"Performing Arts, Ethnic Heriatge, Women/LGBT History",AreaofSignificance,GCI
CTP:1111,"Performing Arts, Ethnic Heriatge, Women/LGBT History",AreaofSignificance,GCI
CTP:1113,"Performing Arts, Ethnic Heriatge, Women/LGBT History",AreaofSignificance,GCI
CTP:1123,"Performing Arts, Ethnic Heritage",AreaofSignificance,GCI
CTP:458,"Architecture",AreaofSignificance,GCI
CTP:459,"Architecture",AreaofSignificance,GCI
CTP:411,"Architecture",AreaofSignificance,GCI
CTP:349,"Architecture",AreaofSignificance,GCI
CTP:346,"Architecture",AreaofSignificance,GCI
CTP:345,"Architecture",AreaofSignificance,GCI
CTP:348,"Architecture",AreaofSignificance,GCI
CTP:343,"Architecture",AreaofSignificance,GCI
CTP:362,"Architecture",AreaofSignificance,GCI
CTP:361,"Architecture",AreaofSignificance,GCI
CTP:359,"Architecture",AreaofSignificance,GCI
CTP:366,"Architecture",AreaofSignificance,GCI
CTP:353,"Architecture",AreaofSignificance,GCI
CTP:351,"Architecture",AreaofSignificance,GCI
CTP:352,"Architecture",AreaofSignificance,GCI
CTP:589,"Commerce",AreaofSignificance,GCI
CTP:588,"Commerce",AreaofSignificance,GCI
CTP:556,"Commerce",AreaofSignificance,GCI
CTP:559,"Commerce",AreaofSignificance,GCI
CTP:558,"Commerce",AreaofSignificance,GCI
CTP:602,"Commerce",AreaofSignificance,GCI
CTP:621,"Commerce",AreaofSignificance,GCI
CTP:642,"Commerce",AreaofSignificance,GCI
CTP:528,"Commerce",AreaofSignificance,GCI
CTP:527,"Commerce",AreaofSignificance,GCI
CTP:529,"Commerce",AreaofSignificance,GCI
CTP:630,"Commerce",AreaofSignificance,GCI
CTP:624,"Commerce",AreaofSignificance,GCI
CTP:627,"Commerce",AreaofSignificance,GCI
CTP:626,"Commerce",AreaofSignificance,GCI
CTP:625,"Commerce",AreaofSignificance,GCI
CTP:50,"Architecture",AreaofSignificance,GCI
CTP:49,"Architecture",AreaofSignificance,GCI
CTP:12,"Architecture",AreaofSignificance,GCI
CTP:13,"Architecture",AreaofSignificance,GCI
CTP:15,"Architecture",AreaofSignificance,GCI
CTP:16,"Architecture",AreaofSignificance,GCI
CTP:17,"Architecture",AreaofSignificance,GCI
CTP:22,"Architecture",AreaofSignificance,GCI
CTP:23,"Architecture",AreaofSignificance,GCI
CTP:308,"Commerce",AreaofSignificance,GCI
CTP:1451,"Community Planning and Development, Transportation",AreaofSignificance,GCI
CTP:299,"Commerce",AreaofSignificance,GCI
CTP:298,"Commerce",AreaofSignificance,GCI
CTP:297,"Commerce",AreaofSignificance,GCI
CTP:289,"Architecture",AreaofSignificance,GCI
CTP:1449,"Community Planning & Development, Transportation",AreaofSignificance,GCI
CTP:294,"Architecture",AreaofSignificance,GCI
CTP:1450,"Community Planning and Development, Transportation",AreaofSignificance,GCI
CTP:523,"Architecture",AreaofSignificance,GCI
CTP:520,"Architecture",AreaofSignificance,GCI
CTP:517,"Architecture",AreaofSignificance,GCI
CTP:514,"Architecture",AreaofSignificance,GCI
CTP:512,"Architecture",AreaofSignificance,GCI
CTP:510,"Architecture",AreaofSignificance,GCI
CTP:509,"Architecture",AreaofSignificance,GCI
CTP:513,"Architecture",AreaofSignificance,GCI
CTP:689,"Landscape",AreaofSignificance,GCI
CTP:687,"Landscape",AreaofSignificance,GCI
CTP:94,"Architecture",AreaofSignificance,GCI
CTP:93,"Architecture",AreaofSignificance,GCI
CTP:84,"Architecture",AreaofSignificance,GCI
CTP:83,"Architecture",AreaofSignificance,GCI
CTP:89,"Architecture",AreaofSignificance,GCI
CTP:86,"Architecture",AreaofSignificance,GCI
CTP:91,"Architecture",AreaofSignificance,GCI
CTP:1388,"Community Planning and Development, Transportation",AreaofSignificance,GCI
CTP:863,"Multiple",AreaofSignificance,GCI
CTP:878,"Multiple",AreaofSignificance,GCI
CTP:897,"Multiple",AreaofSignificance,GCI
CTP:1386,"Community Planning and Development, Transportation",AreaofSignificance,GCI
CTP:647,"Commerce",AreaofSignificance,GCI
CTP:645,"Commerce",AreaofSignificance,GCI
CTP:648,"Commerce",AreaofSignificance,GCI
CTP:646,"Commerce",AreaofSignificance,GCI
CTP:1387,"Community Planning and Development, Transportation",AreaofSignificance,GCI
CTP:1412,"Community Planning and Development",AreaofSignificance,GCI
CTP:1410,"Community Planning and Development",AreaofSignificance,GCI
CTP:1411,"Community Planning and Development",AreaofSignificance,GCI
CTP:1408,"Community Planning and Development",AreaofSignificance,GCI
CTP:1409,"Community Planning and Development",AreaofSignificance,GCI
CTP:1384,"Community Planning and Development",AreaofSignificance,GCI
CTP:1126,"Performing Arts, Ethnic Heritage",AreaofSignificance,GCI
CTP:1124,"Performing Arts, Ethnic Heritage",AreaofSignificance,GCI
CTP:1122,"Performing Arts, Ethnic Heritage",AreaofSignificance,GCI
CTP:1125,"Performing Arts, Ethnic Heritage",AreaofSignificance,GCI
CTP:1101,"Literature, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1100,"Literature, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1097,"Literature, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1096,"Literature, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1098,"Literature, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1107,"Social History, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1104,"Social History, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1105,"Social History, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:1106,"Social History, Ethnic Heritage, Women?s History, LGBT History",AreaofSignificance,GCI
CTP:637,"Commerce, Transportation",AreaofSignificance,GCI
CTP:634,"Commerce, Transportation",AreaofSignificance,GCI
CTP:638,"Commerce, Transportation",AreaofSignificance,GCI
